x
4246
55831
54436
83473
583
4502
2806
9271
5911
6555
3659
652
5732
6662
51081
79637
79902
30833
55154
79143
11025
80255
51141
23550
5623
84266
8192
8744
57187
718
10045
2354
6253
7408
8189
26074
994
2797
22918
10047
56255
8195
11034
24141
6629
6939
56914
85508
140881
79816
8698
56926
57095
2342
10893
63941
22913
5326
7389
57152
79414
79713
84306
10054
10870
2864
3860
8687
1236
3857
9572
402
6237
5639
60385
29997
23769
51119
1446
6779
6945
65266
10131
57794
54555
2657
6388
84081
5199
22863
9787
112849
387332
81537
26030
2123
4974
30848
821
29108
29085
7186
79575
92797
8089
50831
50832
54429
27153
3425
57693
5300
54850
57576
391013
10365
26658
9002
54985
90861
2671
9143
57799
51764
7556
148022
22879
84190
27335
8388
7277
7429
3315
2791
2792
5782
10875
51657
5189
7978
57622
65997
85378
85359
27128
2678
27352
23544
29802
23753
7533
10738
11135
2847
8484
80831
150275
23780
5880
3976
9512
50833
51691
7425
57464
4189
64101
6608
611
22933
10651
3235
3236
3237
8773
29767
54567
8854
90417
54982
3671
56906
51554
8930
1315
4654
7166
79733
54478
7775
968
84817
482
9513
9526
8840
81890
90459
6320
43849
1215
599
10038
3169
55837
112399
4738
1603
1036
5908
15
9459
417
57053
6192
353513
9084
378951
1618
2872
83855
81926
6299
79882
3998
23357
1258
81602
23503
259232
57020
85440
79585
9717
80714
79665
56986
1954
7638
610
84966
548593
2780
79603
11024
27175
7283
22983
64151
9910
239
79799
9509
64428
3040
51095
54505
79132
3859
3881
3884
57221
57835
8723
50484
56165
9440
10389
120400
7251
23313
60625
26133
25943
8468
23113
653857
26025
56097
55374
4695
8220
4277
3852
3848
9119
286887
3854
5977
26290
3741
27112
1264
90332
5819
348
55821
10912
23039
147965
9667
1463
83483
684
376497
83878
79709
64981
25796
51690
83861
4298
9210
81
4705
2056
59285
57688
92595
7837
9518
3727
3270
54795
81061
79230
9253
25814
50632
3050
3110
26152
64793
6874
140628
140893
3911
59335
9040
10155
78992
1968
54958
23211
4294
83667
84660
9026
56342
8666
83854
55337
79088
6535
55422
56301
4037
83743
25926
10343
54754
11046
85313
92747
140683
9584
117285
55902
10882
2670
51751
529
10328
23199
51659
2161
22
93323
84658
64432
23473
84077
64145
9476
8572
9945
84313
10266
314
2538
56135
56112
80762
60412
8500
84256
56033
54521
84240
84951
5914
83901
84152
2330
5565
2521
7691
57663
22856
6627
8431
55145
85415
55860
3958
3337
65249
5989
79173
90379
6737
23335
6599
6538
23225
51478
84034
144132
23378
26515
23167
729330
55037
80895
8864
10267
5791
84674
23108
6117
5176
60678
51805
64208
55915
2926
57050
3021
91107
23135
3000
10462
10247
4147
10902
26284
51388
7014
27183
182
116835
6616
29107
54453
6754
1401
60484
325
3508
91703
9633
1802
4678
80336
140831
51526
29958
23743
8546
84327
6860
8170
56923
5145
10208
64328
56163
1131
4622
10400
6341
1116
4608
8900
5994
79589
55643
84787
23640
1455
28992
5920
54979
84246
79879
284904
5297
23608
57180
4922
694
3845
10526
5375
2167
29080
10894
81846
9645
22800
51669
79845
78986
11161
57578
79820
55237
55333
23508
1965
55140
157310
27299
8932
51124
92259
891
1022
4064
3656
8536
7428
8553
9695
10752
89978
79768
56851
7252
2949
6272
10542
4853
80263
377
54407
57498
129607
63982
10468
81494
10595
4677
2922
57614
59340
91768
2012
85004
10599
80763
1643
2346
8933
9363
4544
1912
23318
84950
1830
1828
1823
747
26519
2694
6947
9662
5156
22873
54841
79587
11095
152831
57556
324
8728
84749
10993
4440
6926
8638
8739
84900
1840
10906
54103
4951
85025
50640
29923
60561
29969
60468
4907
112609
55122
23595
4005
55226
79056
5630
10677
269
90070
10220
84070
5959
3891
1019
5502
10024
6302
7024
9700
84872
3890
3888
23416
9038
4829
6610
27429
84279
10574
26056
116540
2016
27345
2799
4193
53630
10200
79583
1783
55336
29109
92922
80003
9816
27097
10228
85397
80896
3915
3431
65080
1144
57695
3357
80326
1593
9470
51719
1329
51455
84804
55654
10913
64965
11250
79074
26122
160428
84101
10154
55332
84102
55901
29079
83548
55270
285955
10643
11014
11097
9238
54606
3364
64005
80727
91875
26257
23205
10588
58489
3658
57538
10518
55316
6426
1101
51204
55852
80774
83990
11143
64108
4711
9936
11227
10010
640
51133
150472
56300
3557
27179
26525
27177
55997
84317
92856
9394
56886
2995
56262
23392
27348
9649
347168
286362
7111
153090
1318
5004
55014
570
9568
55363
5695
254973
5082
11224
1515
5168
79139
4856
26953
152006
6366
27240
10850
11258
971
84681
9750
89953
63971
2766
55362
84630
27283
8521
8737
347733
170680
29113
28973
8870
170679
84547
2968
5460
1208
255488
3134
11270
51439
347744
83888
7097
5612
29088
51050
7274
8836
81796
23213
96764
91351
9099
9177
6653
84811
4316
9313
64066
84259
91893
25833
2230
64776
57569
4322
440279
51496
7057
51103
9493
55142
27229
55177
3706
5330
80021
102
51187
2644
55329
8412
79739
56267
9411
8634
26160
85465
3795
10113
6519
6496
10128
1559
84171
118663
3832
51063
403
54536
51163
11073
23317
53836
580
2660
54529
29081
9360
57520
1419
1134
55759
3685
30061
1295
84925
9626
84692
10063
51729
2984
1833
441631
29953
114882
55726
2998
28234
10060
6857
3034
5128
57458
11213
10329
4331
57570
57102
894
23011
4069
23359
9388
23483
5700
2581
23398
5037
79794
55034
5858
29121
4040
4001
9627
28966
9956
81691
64131
55567
51573
55746
9891
7450
10162
3074
3093
55728
51274
23216
54665
845
5525
7188
55012
5687
4124
55068
23326
27077
92521
6307
1182
79664
6095
55668
29954
57534
54916
55745
80264
3843
79728
23247
1829
8715
51444
9663
10403
9984
9097
8924
8140
1535
400
27340
1352
54902
23495
23504
51283
3839
64398
8099
949
51637
6532
55813
5717
642
57551
53339
23316
64211
217
10961
88455
80018
1143
23184
999
16
55697
79613
384
10548
27190
3340
1452
5159
2196
84418
5201
51433
10858
10681
55930
23431
5597
84888
26035
10391
80208
7782
8669
51495
83464
79719
54962
8483
9325
54956
6642
8766
9187
114294
904
10021
8482
4016
2324
23197
10426
58517
4053
338917
51156
9043
6442
4141
506
5939
5289
4223
23469
466
23531
27075
5874
51201
57509
64168
4173
157697
9172
57045
23253
79959
5934
54947
27092
55062
79726
9650
28513
4092
4087
10049
7434
3757
6009
6604
58508
5689
22850
83690
8989
79848
23471
10565
312
10959
7528
23186
79817
7728
945
55011
59342
4025
81671
55771
4591
9088
64788
10101
5310
9727
6923
63922
64285
9894
8312
6121
3595
6505
653333
84662
1387
23295
56052
9093
29855
9683
26118
9618
8787
3674
1659
6521
83716
2294
23406
23417
55798
64750
9340
1770
26038
23071
27130
9837
6558
28965
26001
83394
140862
2775
29105
1459
57017
84166
10847
9739
23361
5126
55184
10558
23144
6132
55816
9368
64377
495
3249
7305
79171
6845
898
54928
5862
3730
9139
140706
1031
22985
84962
7011
28316
23239
64800
9620
8503
5052
27330
9489
84074
7077
3959
54456
8178
23031
23383
7224
11043
9949
5613
10325
671
84174
57148
7515
57787
7768
57531
1871
9132
8455
245812
10156
10552
56005
5605
2769
91039
23217
55702
6929
51588
1434
27309
2549
7350
5595
29904
55526
5264
114815
1326
80314
55149
8578
23293
443
1801
3682
5338
79066
10998
10347
9422
1
8030
9609
5588
22884
57084
829
54873
163404
81930
8424
4438
9993
7353
51586
421
7290
54487
9647
54926
6855
10096
8886
26286
11252
2033
27351
4858
57664
54854
55686
2906
3978
30846
51171
4063
5024
50507
7299
27178
7849
3552
3553
22980
8775
645
80271
9424
23476
9466
55723
10994
26017
4854
9441
29099
735
729
5582
54776
29929
55717
330
57562
8273
492
64761
5033
9559
27143
29118
55572
28960
54414
3933
56751
1820
4528
85461
4065
975
114879
25927
56902
9014
5067
23024
25884
9789
9828
10714
6403
9410
22826
51102
29842
5775
23332
57669
89884
9917
2034
4072
55133
151648
8850
23360
4722
84680
25978
440275
79968
7301
4058
64397
5007
51101
3574
51652
25885
8673
822
8491
55850
10254
2888
6801
26511
3791
84708
943
23095
5317
9262
9330
80219
8975
5290
6883
6548
5188
23301
84138
51192
3931
1001
56912
5818
6309
372
11181
7379
867
4162
2817
9855
60482
25791
8527
80303
54431
10382
2208
57192
56927
1716
84695
8520
1386
3918
64172
4175
905
84083
1615
3938
8540
8942
51742
4811
9595
79594
10874
5471
79644
57482
84273
64091
10721
7348
57514
941
9486
79031
10190
8808
8807
85476
56925
57679
51602
57606
7294
2557
7155
7531
10144
55008
51191
57575
64579
1421
8745
200576
590
6476
5593
153020
84803
8452
2743
9693
57600
54980
119
4084
10463
9117
1008
1475
2247
55212
84162
5929
55081
27338
3004
25759
57661
3589
175
55247
64284
79083
9759
51665
1356
7474
7067
8506
5709
22794
535
192666
6774
84961
23415
23530
2255
79072
54888
2122
55325
3818
64838
790
1788
10890
51277
3797
2355
2646
11321
8626
10686
3680
118
84286
3781
8611
56606
11107
54531
4066
50509
3383
93145
10661
55300
55296
10891
2162
53371
950
8615
306
411
8622
56852
10723
6389
10016
55722
6550
54464
131890
80273
2121
11320
7535
5523
80321
84129
55573
11222
51809
11063
683
27146
1608
9175
26998
55789
1161
11343
4171
7879
57501
51663
64083
1004
10923
4883
1462
5924
4437
80315
8614
23291
84321
1767
55100
6507
3371
259
57561
84250
1062
2028
839
51176
1950
9061
8382
64374
56311
84223
55341
57092
54439
57678
54908
84182
56302
10058
55825
51265
7320
5307
23105
27125
9477
57510
6722
10512
10371
8829
1390
256076
320
8395
23534
11112
7365
26228
5423
793
4683
7982
22797
7472
9379
25824
23649
26229
7375
25930
5576
23016
22937
1181
56922
27074
54806
64577
5446
4885
1374
51083
26273
10312
1119
8749
2515
286
7994
5577
11062
5244
53616
10926
6717
84060
1021
54467
54443
7458
10863
203069
63898
29999
168850
38
55531
23086
5395
51608
3189
55749
6713
399979
1620
79109
2965
26297
11234
3746
5286
84067
50862
3263
3416
9044
22849
1616
55830
10180
11070
3373
1795
3700
6585
6425
26205
54994
11083
56731
24148
7078
6527
25793
6523
8892
25809
51537
23598
7008
775
283358
5149
121506
84920
56938
89869
85437
84216
51279
4704
9746
10219
55080
939
83758
55089
347902
23519
84298
92979
83729
11010
22822
55266
8549
11052
55117
160418
4060
11081
7112
6636
144193
429
121260
1017
283375
6895
8620
3695
51380
2065
55716
60314
23344
283373
112802
5925
65082
79720
54509
5829
84530
196541
140432
85416
55647
55608
6751
161253
643866
26277
161424
161247
57697
79944
57161
6252
145407
8477
122953
122481
90050
3705
9321
51234
90527
54816
4236
6652
256586
11001
2252
3067
100820829
663
6727
85455
146057
54939
92912
597
10099
59274
91947
1583
585
5371
170691
10066
51458
6017
11057
56964
90381
4240
374655
8128
8826
64784
79631
124404
5373
146547
7385
1039
10261
85407
9785
54957
283927
146225
1009
1012
23174
161931
3394
7727
6123
4716
54849
863
2588
2622
55090
9611
8533
79018
27132
284086
81577
28987
5636
146862
84643
55040
9905
90506
162494
124912
10349
92579
124773
1000
10939
3613
25800
2589
80816
4225
64762
114799
2627
29919
4864
84225
112483
432
7157
94015
79672
201292
57332
6398
114804
22994
79755
8535
494470
54808
55520
5275
54877
147381
2064
3858
5409
390790
3487
10907
10270
126410
29985
27300
114026
63977
5211
55527
117286
125972
6455
54858
63946
90324
7596
593
57677
170463
56006
5678
30811
115399
3454
6647
150094
29947
57410
1762
10055
4059
126147
114783
79760
53822
6531
57140
59283
90580
84467
51295
10469
9032
55244
54758
5694
2854
93650
6205
113091
402665
57333
80110
49856
63976
128272
5226
83442
58985
55194
10733
8547
64129
148932
126969
54874
55917
5686
84432
1952
25874
375035
387597
2212
83540
6675
5546
83417
4209
83872
58497
10262
57530
6282
9869
1513
29956
23126
55204
3756
1939
49860
10899
11000
148327
10753
52
163859
149111
10637
79169
7483
5972
22874
127829
130497
151449
388
245973
130589
64241
6233
51057
51542
130120
54465
165530
4211
9381
129868
64969
9027
6242
94097
113419
8446
27233
7851
5899
165257
6574
1261
23190
11249
5433
83607
79634
23671
151194
5746
130749
26154
285362
57007
55502
5868
58190
6508
57574
25953
51143
64651
9389
10217
6769
10550
26018
3697
57408
10330
8994
55888
91775
84873
22989
55347
51365
285282
89876
91653
523
10840
9616
57461
2495
275
6988
25864
84276
90226
9515
55840
116211
197
1609
1060
10699
57205
201780
345274
58478
85438
93587
57563
100996939
493856
55435
166378
2169
80854
92345
6423
8001
4726
10299
170690
6715
54491
6167
6502
9180
133688
10769
3001
53918
1404
635
256006
10788
1393
5921
167410
2966
83890
56929
51397
171019
81555
23092
3950
3578
91937
2559
2561
84651
78991
23138
55651
8817
3779
340156
222826
54901
84249
26045
153527
2676
255626
353219
81786
192286
7941
22838
4594
29777
222663
221472
50636
4794
51302
55023
253714
135293
134829
319100
83551
134864
116843
154091
257218
6581
221806
2768
79017
222894
1956
113130
3484
136853
908
56996
64599
346673
92092
55281
2041
64434
83604
5127
56548
54539
4841
53336
92129
84443
3358
65109
139818
158763
139760
54967
9258
10395
526
8973
2796
55909
9046
8795
80005
6770
9705
84296
55156
85479
1392
28957
51110
63978
7013
85481
1807
29967
340419
4715
83940
84933
56169
7564
115426
123
1030
3439
56832
10280
4915
23196
138804
58499
392392
140459
91734
392399
92715
138151
254427
9712
80013
29982
2746
3983
3026
64106
282969
196743
23082
85450
55327
57689
196294
6291
27315
7356
7761
7762
51144
6506
710
338674
6749
51075
8501
51501
23052
26011
5058
6188
85463
91894
4863
472
60496
55004
6768
58495
9219
51524
3995
6094
745
9415
22917
219990
932
22981
2206
9538
90952
22897
10205
6327
196264
128853
149951
10398
85449
64849
128506
51604
391253
149986
81928
9049
220064
170589
114571
84304
83706
740
10435
7108
738
5531
8479
4319
1848
5545
390157
390162
1489
84159
23074
57536
220108
3176
339745
27250
150
2823
116966
132851
161835
220047
11098
151242
22948
1737
120379
3606
56158
5805
9958
341640
51232
9871
8562
196383
84076
339105
23657
25819
196513
3742
55768
54995
160287
144110
121551
288
196463
114134
22982
1824
9472
283635
7069
4718
79731
4613
343930
80224
2241
8872
132320
132321
83447
202559
5800
27034
112936
5860
84952
5458
5281
8853
8538
120224
79682
291
196394
51594
79750
60558
5042
26272
79668
4931
144423
166863
57544
151050
84539
2043
10056
23704
7292
653275
4249
81615
23389
26353
79833
130733
79596
57105
2895
115761
120534
57724
115106
57405
5140
83439
1420
56659
83734
167555
2977
143884
91526
92935
284306
374928
90233
10172
284312
219333
814
55521
100302736
678
2321
130271
5495
285313
4154
2893
167127
25836
339896
23171
2697
64395
10309
3672
23338
347732
387680
200132
651
3087
2911
9453
170692
51351
115827
9412
5352
55351
7545
64946
146279
4682
55781
8467
221711
654
80146
5903
84910
343170
5801
130940
22925
3694
6328
55079
10225
64422
221395
221393
79981
22878
153643
79888
79844
124402
121793
122258
7342
64795
22934
50853
6317
3081
2960
10428
136895
9407
3206
221895
55022
130888
23576
8526
124540
9955
284161
223117
127247
10750
55364
7070
404550
57338
56172
84959
90268
116337
4900
2838
9868
25890
204219
23460
7345
84976
83648
252969
79895
89780
81559
5506
126731
136991
57630
10324
2849
55760
118611
29789
518
27295
23643
9087
1525
54149
5651
351
9510
11096
80746
146857
7476
7508
4645
152273
201163
10449
220134
124739
51560
8714
91369
81552
51373
27123
760
761
245972
2071
4956
7071
55529
51633
55326
23324
6782
64092
388272
389
83752
378108
84365
5018
57639
25929
9947
136332
231
133383
23165
1562
55732
9502
50940
129831
53938
843
8324
64798
1836
1436
134353
9443
287015
92370
114
5922
483
10592
51643
7411
10
91748
2776
11197
4325
3778
10538
1633
9508
157657
128338
2040
5470
161502
27163
57188
10563
123720
10694
84779
26285
7074
57466
122416
2528
5097
392255
51001
3788
219743
135228
4838
10394
221458
9246
25921
60677
60685
23522
219970
9131
9530
93594
55093
29028
286053
115509
391059
163786
1339
7547
375323
93010
701
5147
6750
2177
9797
23420
9941
123803
23057
9372
131375
131377
7079
5468
3084
54953
51422
3361
9069
8321
3156
57798
64768
79178
64146
146456
55066
221481
197258
145553
3815
776
55540
7567
9133
26059
145773
4643
26060
80243
257169
9162
84274
84262
114793
121665
56896
92749
5192
26100
4091
130106
144406
63875
1844
57822
3242
114822
2176
22808
171586
115572
10120
54933
56134
56136
3017
129531
11119
9669
11013
55571
375307
6296
909
57824
653361
130617
29881
11309
90737
168507
56833
1013
4681
3362
222696
124044
2207
64760
115584
1142
55114
541565
7484
57685
85014
10136
54069
56683
3837
54361
3588
124995
90507
57727
63916
6781
369
11054
84366
10481
539
9992
10642
873
874
148523
57369
70
6493
27020
84865
27349
342096
283748
5993
130951
5692
7832
79190
3099
11189
57519
267
197131
112950
266747
4489
114771
64843
653689
221184
1636
374739
653319
90525
84303
1487
441459
9114
181
57732
5304
5681
9310
8392
115650
5739
808
29101
55223
2063
131076
404037
148113
7032
7031
89765
5152
5316
7307
1409
11077
8566
1476
56894
7109
5822
8209
326
81543
85395
84221
8888
54058
6285
89858
125875
2220
23547
147746
92799
115653
9437
10444
29941
147744
126205
9442
486
116238
147007
5675
653583
23474
6271
643
80308
55585
55129
729230
1234
151903
221908
55658
221914
563
2264
1584
54742
112939
3101
7589
9551
10898
26024
5731
9684
84449
84988
90987
54784
126402
58500
51149
4056
9794
114770
5439
222229
92304
60680
150223
164592
54165
5130
199704
115290
126433
199746
199745
3046
1346
84911
2905
51
114757
56344
55260
581
317719
6777
3060
126133
10197
3071
3678
162417
126123
92591
50944
284069
79898
121214
7471
362
221545
1990
56850
3889
256126
147837
140807
117283
221496
246
115950
400569
58191
255877
8742
2256
1973
146849
260429
51728
55692
197335
84219
124093
30812
6755
4917
84464
115
81570
10825
5871
2785
51035
51517
10629
6811
6159
144097
7542
51475
4041
219931
9965
10158
6886
79699
54987
23358
10691
6006
116362
284723
57540
374946
10630
7805
255104
148870
57572
105378803
431707
126820
388646
2672
178
343450
7412
23528
10092
84838
23385
148304
440699
149647
79762
5937
129285
3973
91461
23498
824
5966
5194
130132
83932
92291
347730
51072
79568
3754
130814
26225
151354
55843
3760
4760
2487
129401
116143
165055
151112
80304
653140
90557
151473
150483
2019
84874
132671
30818
151278
3625
129880
27306
5161
285555
389015
114905
494143
29765
284996
55677
27302
10461
151195
132789
2565
251
2560
152519
248
113510
51023
9076
149095
1293
151647
56983
886
60675
152405
116064
11167
6051
132954
3490
200185
3577
10109
7203
84283
6746
64320
27148
5798
54738
1412
3549
57650
84666
50852
79885
79411
131474
201595
5274
5584
54884
56648
151651
2168
10152
152185
57577
4825
1040
23001
132200
213
132989
80145
6314
131831
57018
5806
201895
57406
200844
54502
84818
6853
26577
64419
151613
2921
6374
5473
5196
57619
1359
84343
116441
54861
91392
150921
285126
57159
7349
9553
57456
7047
64866
7123
54585
79443
1230
83597
6997
54859
151636
3693
79753
7802
114885
28999
94032
200879
6184
59343
55764
6010
5648
91869
54756
131540
200931
26043
54965
9711
4241
133060
6286
149461
23173
128
3015
51705
150159
56898
820
285231
51246
8927
327
22824
84315
4486
25886
64850
80335
8492
9348
3148
8819
11341
4085
308
132612
2982
3248
140458
2891
55314
80155
3600
27236
23379
64399
6059
11157
55751
3673
51151
10085
91942
133923
92255
134429
2151
651746
134147
6228
2150
55255
56979
4724
117156
6690
10915
134265
81789
133121
51752
4131
134288
9607
253260
57763
134510
84135
7098
133957
94234
85409
51735
27242
222611
3562
1437
116842
30012
4869
6862
153222
285761
116379
100130988
221613
85477
9265
221955
23366
29896
55568
79685
91977
10466
63974
154743
54329
10569
819
6100
285613
3313
219557
26872
2171
6469
92421
84624
1278
64921
26266
5224
25798
22853
146861
8601
64321
107
157773
256979
5885
90390
4982
157869
2020
114788
23514
5001
1669
1671
1672
54919
157753
202915
4846
11194
79778
9311
157724
10922
154791
2636
51808
81034
25879
81501
25962
2669
138716
84688
57462
157378
79937
80270
4783
79698
136242
57094
216
64753
221656
55582
136263
203286
7373
11244
155368
2277
158131
65268
364
65083
360
158234
219681
9833
159989
254170
145581
115825
171546
7486
1073
280658
283209
2350
3636
401
51084
220296
51585
63876
140801
122769
55172
11067
139081
7570
23588
9147
382
84881
57156
58157
114088
83592
122042
10214
55176
27199
23172
10935
51266
6621
90167
158067
7248
3251
57179
80824
116225
219736
282974
29986
84659
55701
160419
145376
56339
220081
2619
